STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Frequency,reporter,REPORTER,partner,PARTNER,product,PRODUCT,flow,FLOW,indicators,INDICATORS,TIME_PERIOD,TIME_PERIOD,OBS_VALUE,Observation Value
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2020,,1148,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2021,,1135,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2022,,1444,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2023,,1945,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2024,,3920,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2012,,2874,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2014,,3266,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2015,,8946,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2016,,20801,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2017,,1080,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2018,,12111,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2019,,3244,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2020,,9719,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2021,,15621,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2022,,50287,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2023,,82364,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850750,Nickel-metal hydride accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2024,,116325,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2012,,56078,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2013,,570933,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2014,,196817,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2015,,193694,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2016,,1158946,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2017,,1235448,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2018,,1426800,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2019,,1765239,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2020,,1415496,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2021,,2656865,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2022,,3162953,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2023,,561528,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),1,IMPORT,VALUE_EUR,VALUE_EUR,2024,,575849,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2012,,249172,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2013,,505867,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2014,,1582156,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2015,,1586502,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2016,,1118581,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2017,,873142,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2018,,1269804,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2019,,1874067,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2020,,2226485,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2021,,2480119,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2022,,3028943,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2023,,4480902,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850760,Lithium-ion accumulators (excl. spent),2,EXPORT,VALUE_EUR,VALUE_EUR,2024,,2185386,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2002,,71506,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2003,,164383,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2004,,68016,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2005,,49944,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2006,,406113,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2007,,217295,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2008,,251274,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2009,,112765,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2010,,82360,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2011,,84403,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2012,,124173,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2013,,54368,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2014,,17657,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2015,,62035,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2016,,72193,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2017,,77936,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2018,,125148,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",SG,Singapore,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",1,IMPORT,VALUE_EUR,VALUE_EUR,2019,,151809,
